Country Code,Country Name,Gender,Date,Unemployement Rate
BEL,Belgium,ALL,9/1/2006,7.9
BEL,Belgium,ALL,10/1/2006,7.9
BEL,Belgium,ALL,11/1/2006,8
BEL,Belgium,ALL,12/1/2006,7.9
BEL,Belgium,ALL,1/1/2007,7.8
BEL,Belgium,ALL,2/1/2007,7.8
BEL,Belgium,ALL,3/1/2007,7.9
BEL,Belgium,ALL,4/1/2007,8.2
BEL,Belgium,ALL,5/1/2007,8.1
BEL,Belgium,ALL,6/1/2007,7.7
BEL,Belgium,ALL,7/1/2007,7.3
BEL,Belgium,ALL,8/1/2007,7
BEL,Belgium,ALL,9/1/2007,6.9
BEL,Belgium,ALL,10/1/2007,7
BEL,Belgium,ALL,11/1/2007,7.1
BEL,Belgium,ALL,12/1/2007,7.1
BEL,Belgium,ALL,1/1/2008,7.1
BEL,Belgium,ALL,2/1/2008,6.9
BEL,Belgium,ALL,3/1/2008,6.7
BEL,Belgium,ALL,4/1/2008,6.5
BEL,Belgium,ALL,5/1/2008,6.5
BEL,Belgium,ALL,6/1/2008,6.9
BEL,Belgium,ALL,7/1/2008,7.5
BEL,Belgium,ALL,8/1/2008,7.6
BEL,Belgium,ALL,9/1/2008,7.4
BEL,Belgium,ALL,10/1/2008,6.9
BEL,Belgium,ALL,11/1/2008,6.7
BEL,Belgium,ALL,12/1/2008,6.9
BEL,Belgium,ALL,1/1/2009,7.5
BEL,Belgium,ALL,2/1/2009,7.8
BEL,Belgium,ALL,3/1/2009,8
BEL,Belgium,ALL,4/1/2009,7.9
BEL,Belgium,ALL,5/1/2009,7.7
BEL,Belgium,ALL,6/1/2009,7.9
BEL,Belgium,ALL,7/1/2009,7.9
BEL,Belgium,ALL,8/1/2009,8
BEL,Belgium,ALL,9/1/2009,8
BEL,Belgium,ALL,10/1/2009,7.9
BEL,Belgium,ALL,11/1/2009,8
BEL,Belgium,ALL,12/1/2009,8.3
BEL,Belgium,ALL,1/1/2010,8.5
BEL,Belgium,ALL,2/1/2010,8.5
BEL,Belgium,ALL,3/1/2010,8.5
BEL,Belgium,ALL,4/1/2010,8.5
BEL,Belgium,ALL,5/1/2010,8.5
BEL,Belgium,ALL,6/1/2010,8.5
BEL,Belgium,ALL,7/1/2010,8.5
BEL,Belgium,ALL,8/1/2010,8.3
BEL,Belgium,ALL,9/1/2010,8.2
BEL,Belgium,ALL,10/1/2010,8.1
BEL,Belgium,ALL,11/1/2010,7.9
BEL,Belgium,ALL,12/1/2010,7.7
BEL,Belgium,ALL,1/1/2011,7.3
BEL,Belgium,ALL,2/1/2011,7.1
BEL,Belgium,ALL,3/1/2011,6.9
BEL,Belgium,ALL,4/1/2011,6.8
BEL,Belgium,ALL,5/1/2011,6.9
BEL,Belgium,ALL,6/1/2011,7.1
BEL,Belgium,ALL,7/1/2011,7.4
BEL,Belgium,ALL,8/1/2011,7.5
BEL,Belgium,ALL,9/1/2011,7.5
BEL,Belgium,ALL,10/1/2011,7.2
BEL,Belgium,ALL,11/1/2011,7.1
BEL,Belgium,ALL,12/1/2011,7
BEL,Belgium,ALL,1/1/2012,7.1
BEL,Belgium,ALL,2/1/2012,7.2
BEL,Belgium,ALL,3/1/2012,7.2
BEL,Belgium,ALL,4/1/2012,7.3
BEL,Belgium,ALL,5/1/2012,7.4
BEL,Belgium,ALL,6/1/2012,7.4
BEL,Belgium,ALL,7/1/2012,7.3
BEL,Belgium,ALL,8/1/2012,7.4
BEL,Belgium,ALL,9/1/2012,7.7
BEL,Belgium,ALL,10/1/2012,8.1
BEL,Belgium,ALL,11/1/2012,8.3
BEL,Belgium,ALL,12/1/2012,8.4
BEL,Belgium,ALL,1/1/2013,8.4
BEL,Belgium,ALL,2/1/2013,8.4
BEL,Belgium,ALL,3/1/2013,8.4
BEL,Belgium,ALL,4/1/2013,8.5
BEL,Belgium,ALL,5/1/2013,8.5
BEL,Belgium,ALL,6/1/2013,8.4
BEL,Belgium,ALL,7/1/2013,8.4
BEL,Belgium,ALL,8/1/2013,8.4
BEL,Belgium,ALL,9/1/2013,8.5
BEL,Belgium,ALL,10/1/2013,8.5
BEL,Belgium,ALL,11/1/2013,8.5
BEL,Belgium,ALL,12/1/2013,8.6
BEL,Belgium,ALL,1/1/2014,8.7
BEL,Belgium,ALL,2/1/2014,8.6
BEL,Belgium,ALL,3/1/2014,8.6
BEL,Belgium,ALL,4/1/2014,8.6
BEL,Belgium,ALL,5/1/2014,8.6
BEL,Belgium,ALL,6/1/2014,8.5
BEL,Belgium,ALL,7/1/2014,8.4
BEL,Belgium,ALL,8/1/2014,8.4
BEL,Belgium,ALL,9/1/2014,8.5
BEL,Belgium,ALL,10/1/2014,8.6
BEL,Belgium,ALL,11/1/2014,8.6
BEL,Belgium,ALL,12/1/2014,8.6
BEL,Belgium,ALL,1/1/2015,8.6
BEL,Belgium,ALL,2/1/2015,8.6
BEL,Belgium,ALL,3/1/2015,8.8
BEL,Belgium,ALL,4/1/2015,8.8
BEL,Belgium,ALL,5/1/2015,8.7
BEL,Belgium,ALL,6/1/2015,8.5
BEL,Belgium,ALL,7/1/2015,8
BEL,Belgium,ALL,8/1/2015,7.8
BEL,Belgium,ALL,9/1/2015,8.1
BEL,Belgium,ALL,10/1/2015,8.6
BEL,Belgium,ALL,11/1/2015,8.8
BEL,Belgium,ALL,12/1/2015,8.8
BEL,Belgium,ALL,1/1/2016,8.4
BEL,Belgium,ALL,2/1/2016,8.2
BEL,Belgium,ALL,3/1/2016,8.2
BEL,Belgium,ALL,4/1/2016,8.3
BEL,Belgium,ALL,5/1/2016,8.2
BEL,Belgium,ALL,6/1/2016,8.1
BEL,Belgium,ALL,7/1/2016,7.8
BEL,Belgium,ALL,8/1/2016,7.7
BEL,Belgium,ALL,9/1/2016,7.5
BEL,Belgium,ALL,10/1/2016,7.2
BEL,Belgium,ALL,11/1/2016,7.2
BEL,Belgium,ALL,12/1/2016,7.3
BEL,Belgium,ALL,1/1/2017,7.6
BEL,Belgium,ALL,2/1/2017,7.8
BEL,Belgium,ALL,3/1/2017,7.7
BEL,Belgium,ALL,4/1/2017,7.4
BEL,Belgium,ALL,5/1/2017,7.3
BEL,Belgium,ALL,6/1/2017,7.2
BEL,Belgium,ALL,7/1/2017,7.1
BEL,Belgium,ALL,8/1/2017,7.1
BEL,Belgium,ALL,9/1/2017,6.9
BEL,Belgium,ALL,10/1/2017,6.7
BEL,Belgium,ALL,11/1/2017,6.4
BEL,Belgium,ALL,12/1/2017,6.2
BEL,Belgium,ALL,1/1/2018,6.1
BEL,Belgium,ALL,2/1/2018,6.1
BEL,Belgium,ALL,3/1/2018,6.2
BEL,Belgium,ALL,4/1/2018,6.4
BEL,Belgium,ALL,5/1/2018,6.4
BEL,Belgium,ALL,6/1/2018,6.2
BEL,Belgium,ALL,7/1/2018,5.9
BEL,Belgium,ALL,8/1/2018,5.6
BEL,Belgium,ALL,9/1/2018,5.6
BEL,Belgium,ALL,10/1/2018,5.7
BEL,Belgium,ALL,11/1/2018,5.8
BEL,Belgium,ALL,12/1/2018,5.8
BEL,Belgium,ALL,1/1/2019,5.6
BEL,Belgium,ALL,2/1/2019,5.6
BEL,Belgium,ALL,3/1/2019,5.5
BEL,Belgium,ALL,4/1/2019,5.6
BEL,Belgium,ALL,5/1/2019,5.5
BEL,Belgium,ALL,6/1/2019,5.4
BEL,Belgium,ALL,7/1/2019,5.2
BEL,Belgium,ALL,8/1/2019,5.1
BEL,Belgium,ALL,9/1/2019,5.1
BEL,Belgium,ALL,10/1/2019,5.2
BEL,Belgium,ALL,11/1/2019,5.3
BEL,Belgium,ALL,12/1/2019,5.3
BEL,Belgium,ALL,1/1/2020,5.2
BEL,Belgium,ALL,2/1/2020,5
BEL,Belgium,ALL,3/1/2020,4.9
BEL,Belgium,ALL,4/1/2020,4.9
BEL,Belgium,ALL,5/1/2020,5
BEL,Belgium,ALL,6/1/2020,5.4
BEL,Belgium,ALL,7/1/2020,6
BEL,Belgium,ALL,8/1/2020,6.4
BEL,Belgium,ALL,9/1/2020,6.3
BEL,Belgium,ALL,10/1/2020,5.8
BEL,Belgium,ALL,11/1/2020,5.8
BEL,Belgium,ALL,12/1/2020,6
BEL,Belgium,ALL,1/1/2021,6.5
BEL,Belgium,ALL,2/1/2021,6.8
BEL,Belgium,ALL,3/1/2021,6.7
BEL,Belgium,ALL,4/1/2021,6.5
BEL,Belgium,ALL,5/1/2021,6.3
BEL,Belgium,ALL,6/1/2021,6.3
BEL,Belgium,ALL,7/1/2021,6.2
BEL,Belgium,ALL,8/1/2021,6.3
BEL,Belgium,ALL,9/1/2021,6.2
CAN,Canada,ALL,1/1/2000,6.8
CAN,Canada,ALL,2/1/2000,6.9
CAN,Canada,ALL,3/1/2000,6.9
CAN,Canada,ALL,4/1/2000,6.7
CAN,Canada,ALL,5/1/2000,6.6
CAN,Canada,ALL,6/1/2000,6.7
CAN,Canada,ALL,7/1/2000,6.8
CAN,Canada,ALL,8/1/2000,7
CAN,Canada,ALL,9/1/2000,6.9
CAN,Canada,ALL,10/1/2000,7
CAN,Canada,ALL,11/1/2000,6.9
CAN,Canada,ALL,12/1/2000,6.8
CAN,Canada,ALL,1/1/2001,6.9
CAN,Canada,ALL,2/1/2001,7
CAN,Canada,ALL,3/1/2001,7.1
CAN,Canada,ALL,4/1/2001,7.1
CAN,Canada,ALL,5/1/2001,7
CAN,Canada,ALL,6/1/2001,7.2
CAN,Canada,ALL,7/1/2001,7.1
CAN,Canada,ALL,8/1/2001,7.2
CAN,Canada,ALL,9/1/2001,7.2
CAN,Canada,ALL,10/1/2001,7.3
CAN,Canada,ALL,11/1/2001,7.5
CAN,Canada,ALL,12/1/2001,8.1
CAN,Canada,ALL,1/1/2002,8
CAN,Canada,ALL,2/1/2002,8
CAN,Canada,ALL,3/1/2002,7.9
CAN,Canada,ALL,4/1/2002,7.7
CAN,Canada,ALL,5/1/2002,7.8
CAN,Canada,ALL,6/1/2002,7.6
CAN,Canada,ALL,7/1/2002,7.6
CAN,Canada,ALL,8/1/2002,7.4
CAN,Canada,ALL,9/1/2002,7.5
CAN,Canada,ALL,10/1/2002,7.6
CAN,Canada,ALL,11/1/2002,7.4
CAN,Canada,ALL,12/1/2002,7.5
CAN,Canada,ALL,1/1/2003,7.5
CAN,Canada,ALL,2/1/2003,7.5
CAN,Canada,ALL,3/1/2003,7.4
CAN,Canada,ALL,4/1/2003,7.6
CAN,Canada,ALL,5/1/2003,7.8
CAN,Canada,ALL,6/1/2003,7.6
CAN,Canada,ALL,7/1/2003,7.7
CAN,Canada,ALL,8/1/2003,7.8
CAN,Canada,ALL,9/1/2003,7.8
CAN,Canada,ALL,10/1/2003,7.6
CAN,Canada,ALL,11/1/2003,7.4
CAN,Canada,ALL,12/1/2003,7.3
CAN,Canada,ALL,1/1/2004,7.3
CAN,Canada,ALL,2/1/2004,7.3
CAN,Canada,ALL,3/1/2004,7.3
CAN,Canada,ALL,4/1/2004,7.2
CAN,Canada,ALL,5/1/2004,7.1
CAN,Canada,ALL,6/1/2004,7.2
CAN,Canada,ALL,7/1/2004,7.1
CAN,Canada,ALL,8/1/2004,7
CAN,Canada,ALL,9/1/2004,6.9
CAN,Canada,ALL,10/1/2004,7.1
CAN,Canada,ALL,11/1/2004,7.2
CAN,Canada,ALL,12/1/2004,7.1
CAN,Canada,ALL,1/1/2005,7
CAN,Canada,ALL,2/1/2005,7
CAN,Canada,ALL,3/1/2005,6.9
CAN,Canada,ALL,4/1/2005,6.7
CAN,Canada,ALL,5/1/2005,7
CAN,Canada,ALL,6/1/2005,6.8
CAN,Canada,ALL,7/1/2005,6.7
CAN,Canada,ALL,8/1/2005,6.7
CAN,Canada,ALL,9/1/2005,6.7
CAN,Canada,ALL,10/1/2005,6.7
CAN,Canada,ALL,11/1/2005,6.4
CAN,Canada,ALL,12/1/2005,6.6
CAN,Canada,ALL,1/1/2006,6.6
CAN,Canada,ALL,2/1/2006,6.4
CAN,Canada,ALL,3/1/2006,6.4
CAN,Canada,ALL,4/1/2006,6.3
CAN,Canada,ALL,5/1/2006,6.1
CAN,Canada,ALL,6/1/2006,6.1
CAN,Canada,ALL,7/1/2006,6.4
CAN,Canada,ALL,8/1/2006,6.4
CAN,Canada,ALL,9/1/2006,6.4
CAN,Canada,ALL,10/1/2006,6.2
CAN,Canada,ALL,11/1/2006,6.4
CAN,Canada,ALL,12/1/2006,6.2
CAN,Canada,ALL,1/1/2007,6.3
CAN,Canada,ALL,2/1/2007,6.2
CAN,Canada,ALL,3/1/2007,6.2
CAN,Canada,ALL,4/1/2007,6.2
CAN,Canada,ALL,5/1/2007,6
CAN,Canada,ALL,6/1/2007,6.1
CAN,Canada,ALL,7/1/2007,6
CAN,Canada,ALL,8/1/2007,5.9
CAN,Canada,ALL,9/1/2007,5.9
CAN,Canada,ALL,10/1/2007,5.9
CAN,Canada,ALL,11/1/2007,6.1
CAN,Canada,ALL,12/1/2007,6.1
CAN,Canada,ALL,1/1/2008,5.9
CAN,Canada,ALL,2/1/2008,6
CAN,Canada,ALL,3/1/2008,6.2
CAN,Canada,ALL,4/1/2008,6.1
CAN,Canada,ALL,5/1/2008,6.1
CAN,Canada,ALL,6/1/2008,6.1
CAN,Canada,ALL,7/1/2008,6.1
CAN,Canada,ALL,8/1/2008,6.1
CAN,Canada,ALL,9/1/2008,6.1
CAN,Canada,ALL,10/1/2008,6.2
CAN,Canada,ALL,11/1/2008,6.6
CAN,Canada,ALL,12/1/2008,6.9
CAN,Canada,ALL,1/1/2009,7.4
CAN,Canada,ALL,2/1/2009,8
CAN,Canada,ALL,3/1/2009,8.2
CAN,Canada,ALL,4/1/2009,8.3
CAN,Canada,ALL,5/1/2009,8.7
CAN,Canada,ALL,6/1/2009,8.7
CAN,Canada,ALL,7/1/2009,8.7
CAN,Canada,ALL,8/1/2009,8.6
CAN,Canada,ALL,9/1/2009,8.4
CAN,Canada,ALL,10/1/2009,8.5
CAN,Canada,ALL,11/1/2009,8.5
CAN,Canada,ALL,12/1/2009,8.5
CAN,Canada,ALL,1/1/2010,8.3
CAN,Canada,ALL,2/1/2010,8.3
CAN,Canada,ALL,3/1/2010,8.3
CAN,Canada,ALL,4/1/2010,8.2
CAN,Canada,ALL,5/1/2010,8.1
CAN,Canada,ALL,6/1/2010,8
CAN,Canada,ALL,7/1/2010,8
CAN,Canada,ALL,8/1/2010,8.1
CAN,Canada,ALL,9/1/2010,8.2
CAN,Canada,ALL,10/1/2010,8
CAN,Canada,ALL,11/1/2010,7.7
CAN,Canada,ALL,12/1/2010,7.7
CAN,Canada,ALL,1/1/2011,7.8
CAN,Canada,ALL,2/1/2011,7.7
CAN,Canada,ALL,3/1/2011,7.7
CAN,Canada,ALL,4/1/2011,7.7
CAN,Canada,ALL,5/1/2011,7.6
CAN,Canada,ALL,6/1/2011,7.6
CAN,Canada,ALL,7/1/2011,7.3
CAN,Canada,ALL,8/1/2011,7.3
CAN,Canada,ALL,9/1/2011,7.4
CAN,Canada,ALL,10/1/2011,7.4
CAN,Canada,ALL,11/1/2011,7.6
CAN,Canada,ALL,12/1/2011,7.5
CAN,Canada,ALL,1/1/2012,7.7
CAN,Canada,ALL,2/1/2012,7.5
CAN,Canada,ALL,3/1/2012,7.3
CAN,Canada,ALL,4/1/2012,7.3
CAN,Canada,ALL,5/1/2012,7.4
CAN,Canada,ALL,6/1/2012,7.2
CAN,Canada,ALL,7/1/2012,7.3
CAN,Canada,ALL,8/1/2012,7.3
CAN,Canada,ALL,9/1/2012,7.3
CAN,Canada,ALL,10/1/2012,7.5
CAN,Canada,ALL,11/1/2012,7.4
CAN,Canada,ALL,12/1/2012,7.3
CAN,Canada,ALL,1/1/2013,7.1
CAN,Canada,ALL,2/1/2013,7.1
CAN,Canada,ALL,3/1/2013,7.3
CAN,Canada,ALL,4/1/2013,7.2
CAN,Canada,ALL,5/1/2013,7
CAN,Canada,ALL,6/1/2013,7.2
CAN,Canada,ALL,7/1/2013,7.1
CAN,Canada,ALL,8/1/2013,7.1
CAN,Canada,ALL,9/1/2013,7.1
CAN,Canada,ALL,10/1/2013,7.1
CAN,Canada,ALL,11/1/2013,7
CAN,Canada,ALL,12/1/2013,7.3
CAN,Canada,ALL,1/1/2014,7.1
CAN,Canada,ALL,2/1/2014,7.1
CAN,Canada,ALL,3/1/2014,7
CAN,Canada,ALL,4/1/2014,7.1
CAN,Canada,ALL,5/1/2014,7.1
CAN,Canada,ALL,6/1/2014,7.1
CAN,Canada,ALL,7/1/2014,7.1
CAN,Canada,ALL,8/1/2014,7
CAN,Canada,ALL,9/1/2014,6.9
CAN,Canada,ALL,10/1/2014,6.7
CAN,Canada,ALL,11/1/2014,6.7
CAN,Canada,ALL,12/1/2014,6.7
CAN,Canada,ALL,1/1/2015,6.7
CAN,Canada,ALL,2/1/2015,6.8
CAN,Canada,ALL,3/1/2015,6.9
CAN,Canada,ALL,4/1/2015,6.9
CAN,Canada,ALL,5/1/2015,6.9
CAN,Canada,ALL,6/1/2015,6.9
CAN,Canada,ALL,7/1/2015,6.9
AUS,Australia,MEN,1/1/2000,6.9
AUS,Australia,MEN,2/1/2000,6.6
AUS,Australia,MEN,3/1/2000,6.6
AUS,Australia,MEN,4/1/2000,6.4
AUS,Australia,MEN,5/1/2000,6.4
AUS,Australia,MEN,6/1/2000,6.3
AUS,Australia,MEN,7/1/2000,6.3
AUS,Australia,MEN,8/1/2000,6.4
AUS,Australia,MEN,9/1/2000,6.3
AUS,Australia,MEN,10/1/2000,6.4
AUS,Australia,MEN,11/1/2000,6.5
AUS,Australia,MEN,12/1/2000,6.6
AUS,Australia,MEN,1/1/2001,6.5
AUS,Australia,MEN,2/1/2001,6.8
AUS,Australia,MEN,3/1/2001,6.8
AUS,Australia,MEN,4/1/2001,7
AUS,Australia,MEN,5/1/2001,7
AUS,Australia,MEN,6/1/2001,7.2
AUS,Australia,MEN,7/1/2001,7.2
AUS,Australia,MEN,8/1/2001,7.1
AUS,Australia,MEN,9/1/2001,7.1
AUS,Australia,MEN,10/1/2001,7.4
AUS,Australia,MEN,11/1/2001,7.2
AUS,Australia,MEN,12/1/2001,7
AUS,Australia,MEN,1/1/2002,7.1
AUS,Australia,MEN,2/1/2002,6.9
AUS,Australia,MEN,3/1/2002,6.8
AUS,Australia,MEN,4/1/2002,6.7
AUS,Australia,MEN,5/1/2002,6.7
AUS,Australia,MEN,6/1/2002,6.5
AUS,Australia,MEN,7/1/2002,6.3
AUS,Australia,MEN,8/1/2002,6.5
AUS,Australia,MEN,9/1/2002,6.4
AUS,Australia,MEN,10/1/2002,6.2
AUS,Australia,MEN,11/1/2002,6.2
AUS,Australia,MEN,12/1/2002,6.3
AUS,Australia,MEN,1/1/2003,6.2
AUS,Australia,MEN,2/1/2003,6.1
AUS,Australia,MEN,3/1/2003,6.1
AUS,Australia,MEN,4/1/2003,6.2
AUS,Australia,MEN,5/1/2003,6.1
AUS,Australia,MEN,6/1/2003,6.2
AUS,Australia,MEN,7/1/2003,6.1
AUS,Australia,MEN,8/1/2003,5.7
AUS,Australia,MEN,9/1/2003,5.6
AUS,Australia,MEN,10/1/2003,5.7
AUS,Australia,MEN,11/1/2003,5.4
AUS,Australia,MEN,12/1/2003,5.4
AUS,Australia,MEN,1/1/2004,5.3
AUS,Australia,MEN,2/1/2004,5.4
AUS,Australia,MEN,3/1/2004,5.3
AUS,Australia,MEN,4/1/2004,5.5
AUS,Australia,MEN,5/1/2004,5.2
AUS,Australia,MEN,6/1/2004,5.4
AUS,Australia,MEN,7/1/2004,5.4
AUS,Australia,MEN,8/1/2004,5.4
AUS,Australia,MEN,9/1/2004,5.4
AUS,Australia,MEN,10/1/2004,5.1
AUS,Australia,MEN,11/1/2004,5.1
AUS,Australia,MEN,12/1/2004,5
AUS,Australia,MEN,1/1/2005,4.9
AUS,Australia,MEN,2/1/2005,4.9
AUS,Australia,MEN,3/1/2005,4.9
AUS,Australia,MEN,4/1/2005,4.9
AUS,Australia,MEN,5/1/2005,4.9
AUS,Australia,MEN,6/1/2005,4.8
AUS,Australia,MEN,7/1/2005,4.7
AUS,Australia,MEN,8/1/2005,4.9
AUS,Australia,MEN,9/1/2005,4.9
AUS,Australia,MEN,10/1/2005,4.9
AUS,Australia,MEN,11/1/2005,4.9
AUS,Australia,MEN,12/1/2005,5.1
AUS,Australia,MEN,1/1/2006,5.1
AUS,Australia,MEN,2/1/2006,5.1
AUS,Australia,MEN,3/1/2006,4.8
AUS,Australia,MEN,4/1/2006,4.8
AUS,Australia,MEN,5/1/2006,4.7
AUS,Australia,MEN,6/1/2006,4.7
AUS,Australia,MEN,7/1/2006,4.6
AUS,Australia,MEN,8/1/2006,4.6
AUS,Australia,MEN,9/1/2006,4.6
AUS,Australia,MEN,10/1/2006,4.3
AUS,Australia,MEN,11/1/2006,4.4
AUS,Australia,MEN,12/1/2006,4.3
AUS,Australia,MEN,1/1/2007,4.3
AUS,Australia,MEN,2/1/2007,4.3
AUS,Australia,MEN,3/1/2007,4.1
AUS,Australia,MEN,4/1/2007,4
AUS,Australia,MEN,5/1/2007,3.9
AUS,Australia,MEN,6/1/2007,3.9
AUS,Australia,MEN,7/1/2007,3.9
AUS,Australia,MEN,8/1/2007,4
AUS,Australia,MEN,9/1/2007,3.8
AUS,Australia,MEN,10/1/2007,4
AUS,Australia,MEN,11/1/2007,4.2
AUS,Australia,MEN,12/1/2007,4.2
AUS,Australia,MEN,1/1/2008,3.8
AUS,Australia,MEN,2/1/2008,3.6
AUS,Australia,MEN,3/1/2008,3.9
AUS,Australia,MEN,4/1/2008,4.1
AUS,Australia,MEN,5/1/2008,4
AUS,Australia,MEN,6/1/2008,4
AUS,Australia,MEN,7/1/2008,3.8
AUS,Australia,MEN,8/1/2008,3.7
AUS,Australia,MEN,9/1/2008,4
AUS,Australia,MEN,10/1/2008,4
AUS,Australia,MEN,11/1/2008,4.1
AUS,Australia,MEN,12/1/2008,4.6
AUS,Australia,MEN,1/1/2009,5
AUS,Australia,MEN,2/1/2009,5.3
AUS,Australia,MEN,3/1/2009,5.8
AUS,Australia,MEN,4/1/2009,5.7
AUS,Australia,MEN,5/1/2009,6.2
AUS,Australia,MEN,6/1/2009,6.2
AUS,Australia,MEN,7/1/2009,6
AUS,Australia,MEN,8/1/2009,5.8
AUS,Australia,MEN,9/1/2009,5.7
AUS,Australia,MEN,10/1/2009,5.7
AUS,Australia,MEN,11/1/2009,5.7
AUS,Australia,MEN,12/1/2009,5.6
AUS,Australia,MEN,1/1/2010,5.2
AUS,Australia,MEN,2/1/2010,5.3
AUS,Australia,MEN,3/1/2010,5.5
AUS,Australia,MEN,4/1/2010,5.5
AUS,Australia,MEN,5/1/2010,5.2
AUS,Australia,MEN,6/1/2010,5.1
AUS,Australia,MEN,7/1/2010,5.1
AUS,Australia,MEN,8/1/2010,4.7
AUS,Australia,MEN,9/1/2010,4.9
AUS,Australia,MEN,10/1/2010,5
AUS,Australia,MEN,11/1/2010,4.7
AUS,Australia,MEN,12/1/2010,4.6
AUS,Australia,MEN,1/1/2011,4.7
AUS,Australia,MEN,2/1/2011,4.8
AUS,Australia,MEN,3/1/2011,4.6
AUS,Australia,MEN,4/1/2011,4.9
AUS,Australia,MEN,5/1/2011,4.7
AUS,Australia,MEN,6/1/2011,4.7
AUS,Australia,MEN,7/1/2011,4.9
AUS,Australia,MEN,8/1/2011,5.2
AUS,Australia,MEN,9/1/2011,5.1
AUS,Australia,MEN,10/1/2011,5.2
AUS,Australia,MEN,11/1/2011,5.1
AUS,Australia,MEN,12/1/2011,4.9
AUS,Australia,MEN,1/1/2012,4.9
AUS,Australia,MEN,2/1/2012,5.1
AUS,Australia,MEN,3/1/2012,5.1
AUS,Australia,MEN,4/1/2012,4.9
AUS,Australia,MEN,5/1/2012,5
AUS,Australia,MEN,6/1/2012,4.9
AUS,Australia,MEN,7/1/2012,5.1
AUS,Australia,MEN,8/1/2012,5.3
AUS,Australia,MEN,9/1/2012,5.7
AUS,Australia,MEN,10/1/2012,5.3
AUS,Australia,MEN,11/1/2012,5.3
AUS,Australia,MEN,12/1/2012,5.4
AUS,Australia,MEN,1/1/2013,5.4
AUS,Australia,MEN,2/1/2013,5.4
AUS,Australia,MEN,3/1/2013,5.7
AUS,Australia,MEN,4/1/2013,5.6
AUS,Australia,MEN,5/1/2013,5.6
AUS,Australia,MEN,6/1/2013,5.7
AUS,Australia,MEN,7/1/2013,5.7
AUS,Australia,MEN,8/1/2013,5.9
AUS,Australia,MEN,9/1/2013,5.7
AUS,Australia,MEN,10/1/2013,5.9
AUS,Australia,MEN,11/1/2013,5.9
AUS,Australia,MEN,12/1/2013,6
AUS,Australia,MEN,1/1/2014,5.9
AUS,Australia,MEN,2/1/2014,5.8
AUS,Australia,MEN,3/1/2014,5.7
AUS,Australia,MEN,4/1/2014,5.8
AUS,Australia,MEN,5/1/2014,5.8
AUS,Australia,MEN,6/1/2014,6.1
AUS,Australia,MEN,7/1/2014,6.1
AUS,Australia,MEN,8/1/2014,6.1
AUS,Australia,MEN,9/1/2014,6
AUS,Australia,MEN,10/1/2014,6.2
AUS,Australia,MEN,11/1/2014,6.3
AUS,Australia,MEN,12/1/2014,6
AUS,Australia,MEN,1/1/2015,6.4
AUS,Australia,MEN,2/1/2015,6.2
AUS,Australia,MEN,3/1/2015,6.1
AUS,Australia,MEN,4/1/2015,6.2
AUS,Australia,MEN,5/1/2015,6
AUS,Australia,MEN,6/1/2015,6
AUS,Australia,MEN,7/1/2015,6
AUS,Australia,MEN,8/1/2015,6.1
AUS,Australia,MEN,9/1/2015,6.2
AUS,Australia,MEN,10/1/2015,5.9
AUS,Australia,MEN,11/1/2015,5.7
AUS,Australia,MEN,12/1/2015,5.6
AUS,Australia,MEN,1/1/2016,6.1
AUS,Australia,MEN,2/1/2016,5.6
AUS,Australia,MEN,3/1/2016,5.7
AUS,Australia,MEN,4/1/2016,5.6
AUS,Australia,MEN,5/1/2016,5.7
AUS,Australia,MEN,6/1/2016,5.4
AUS,Australia,MEN,7/1/2016,5.5
AUS,Australia,MEN,8/1/2016,5.6
AUS,Australia,MEN,9/1/2016,5.6
AUS,Australia,MEN,10/1/2016,5.5
AUS,Australia,MEN,11/1/2016,5.7
AUS,Australia,MEN,12/1/2016,5.8
AUS,Australia,MEN,1/1/2017,5.6
AUS,Australia,MEN,2/1/2017,5.8
AUS,Australia,MEN,3/1/2017,5.8
AUS,Australia,MEN,4/1/2017,5.4
AUS,Australia,MEN,5/1/2017,5.5
AUS,Australia,MEN,6/1/2017,5.5
AUS,Australia,MEN,7/1/2017,5.5
AUS,Australia,MEN,8/1/2017,5.5
AUS,Australia,MEN,9/1/2017,5.4
AUS,Australia,MEN,10/1/2017,5.2
AUS,Australia,MEN,11/1/2017,5.4
AUS,Australia,MEN,12/1/2017,5.7
AUS,Australia,MEN,1/1/2018,5.5
AUS,Australia,MEN,2/1/2018,5.6
AUS,Australia,MEN,3/1/2018,5.5
AUS,Australia,MEN,4/1/2018,5.6
AUS,Australia,MEN,5/1/2018,5.4
AUS,Australia,MEN,6/1/2018,5.4
AUS,Australia,MEN,7/1/2018,5.3
AUS,Australia,MEN,8/1/2018,5.2
AUS,Australia,MEN,9/1/2018,4.8
AUS,Australia,MEN,10/1/2018,4.9
AUS,Australia,MEN,11/1/2018,5.2
AUS,Australia,MEN,12/1/2018,4.9
AUS,Australia,MEN,1/1/2019,5
AUS,Australia,MEN,2/1/2019,5
AUS,Australia,MEN,3/1/2019,5.1
AUS,Australia,MEN,4/1/2019,5.3
AUS,Australia,MEN,5/1/2019,5.3
AUS,Australia,MEN,6/1/2019,5.2
AUS,Australia,MEN,7/1/2019,5.2
AUS,Australia,MEN,8/1/2019,5.3
